tmc,road,direction,intersection,state,county,zip,start_latitude,start_longitude,end_latitude,end_longitude,miles,road_order,timezone_name,type,country,tmclinear,frc,border_set,f_system,urban_code,faciltype,structype,thrulanes,route_numb,route_sign,route_qual,altrtename,aadt,aadt_singl,aadt_combi,nhs,nhs_pct,strhnt_typ,strhnt_pct,truck,isprimary,active_start_date,active_end_date,thrulanes_unidir,aadt_unidir,aadt_singl_unidir,aadt_combi_unidir
129P10236,WEST ST,WESTBOUND,COMMON ST,MA,NORFOLK,02026,42.26165,-71.19912,42.26178,-71.1993,0.012858,2.0,America/New_York,P1.11,USA,957,4,N,3,9271,2,,2,,1,1,,8252,380,91,1,98,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4126,190,46
129+04809,MA-9,EASTBOUND,CROSSING BLVD (FRAMINGHAM) (EAST),MA,MIDDLESEX,01702,42.29712,-71.48986,42.29708,-71.4877,0.110423,70.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,,4,9,4,1,9,45094,2074,496,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,22547,1037,248
129P10235,COMMON ST,NORTHBOUND,WEST ST,MA,NORFOLK,02026,42.26104,-71.19877,42.26165,-71.19912,0.045976,2.0,America/New_York,P1.11,USA,956,4,N,3,9271,2,,2,,1,1,,8498,356,91,1,98,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4249,178,46
129P10234,COMMON ST,NORTHBOUND,RT-109/BRIDGE ST,MA,NORFOLK,02026,42.25204,-71.18431,42.25217,-71.18443,0.010876,1.5,America/New_York,P1.11,USA,956,4,N,3,9271,2,,2,,1,1,,11047,122,104,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5524,61,52
129-04678,I-90,WESTBOUND,I-495/EXIT 11,MA,WORCESTER,01772,42.29417,-71.4828,42.26451,-71.56971,4.941761,32.0,America/New_York,P1.1,USA,109,1,N,1,9271,6,1,6,90,2,1,90,83736,3467,7273,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,41868,1734,3637
129-04676,I-90,WESTBOUND,MA-122/EXIT 11,MA,WORCESTER,01536,42.24416,-71.59202,42.22278,-71.73691,7.862452,36.0,America/New_York,P1.3,USA,109,1,N,1,97291,6,1,6,90,2,1,90,76968,3340,9285,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,38484,1670,4643
129P10217,WASHINGTON ST,NORTHBOUND,BOSTON PROVIDENCE TPKE/VFW PKWY,MA,NORFOLK,02026,42.24972,-71.17142,42.25014,-71.1708,0.045315,4.0,America/New_York,P1.11,USA,954,4,N,3,9271,2,,4,,1,1,,14717,677,162,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,7359,339,81
129-04677,I-90,WESTBOUND,WESTBOROUGH SEVICE PLAZA,MA,MIDDLESEX,01748,42.26253,-71.57387,42.24777,-71.58845,1.266605,34.0,America/New_York,P3.16,USA,109,1,N,1,97291,6,1,6,90,2,1,90,74138,3212,8523,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,37069,1606,4262
129N08529,I-93 FRONTAGE,SOUTHBOUND,ALBANY ST,MA,SUFFOLK,02118,42.34031,-71.06386,42.33935,-71.06439,0.071634,3.0,America/New_York,P1.11,USA,681,4,N,3,9271,1,,5,,1,1,,18212,838,200,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,5,18212,838,200
129N08528,I-93 FRONTAGE,SOUTHBOUND,I-93/US-1/MA-3/MASSACHUSETTS TPKE,MA,SUFFOLK,02118,42.3358,-71.06586,42.33488,-71.06548,0.067023,5.0,America/New_York,P1.11,USA,681,4,N,3,9271,1,,4,,1,1,,18212,838,200,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,4,18212,838,200
129N10838,NEW CHARDON ST,WESTBOUND,RT-1A/EAST BOSTON EXPY/SURFACE RD,MA,SUFFOLK,02114,42.3638,-71.05841,42.36372,-71.0587,0.015984,1.0,America/New_York,P1.11,USA,1172,4,N,3,9271,6,2,4,93,1,1,,30388,1003,687,1,100,,,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,15194,502,344
129N08527,I-93 FRONTAGE,SOUTHBOUND,SOUTHAMPTON ST,MA,SUFFOLK,02118,42.32927,-71.06064,42.32798,-71.05917,0.116523,7.0,America/New_York,P1.11,USA,681,3,N,3,9271,1,,4,,1,1,,18212,837,246,1,1,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,4,18212,837,246
129N10839,NEW SUDBURY ST,WESTBOUND,CAMBRIDGE ST,MA,SUFFOLK,02114,42.36099,-71.06124,42.36086,-71.06136,0.01087,1.0,America/New_York,P1.11,USA,1173,4,N,3,9271,6,,4,,1,1,,20964,816,228,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,10482,408,114
129N08520,UNIVERSITY RD,SOUTHBOUND,JAMES J STORROW MEML DR/STORROW DR,MA,SUFFOLK,02215,42.35178,-71.11019,42.3516,-71.10962,0.031645,1.0,America/New_York,P1.11,USA,678,3,N,3,9271,6,1,4,2,4,1,,62742,1075,1120,1,99,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,31371,538,560
129N10830,MT AUBURN ST,EASTBOUND,MA-16/ABERDEEN AVE,MA,MIDDLESEX,02138,42.37528,-71.14574,42.3753,-71.14545,0.014864,1.0,America/New_York,P1.11,USA,1170,4,N,3,9271,2,,4,,1,1,,10906,425,120,1,91,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,5453,213,60
129N10836,NAHATAN ST,SOUTHBOUND,MA-109/HIGH ST,MA,NORFOLK,02090,42.21881,-71.22328,42.21851,-71.2228,0.032264,1.0,America/New_York,P1.11,USA,1171,4,N,4,9271,6,,2,109,4,1,109,11960,551,131,1,74,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5980,276,66
129P10226,WASHINGTON ST,NORTHBOUND,MA-28/COLUMBUS AVE,MA,SUFFOLK,02119,42.3158,-71.0983,42.31592,-71.09818,0.01031,5.0,America/New_York,P1.11,USA,955,4,N,3,9271,6,,6,28,4,1,28,51058,2316,559,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,25529,1158,280
129N10837,NEW CHARDON ST,WESTBOUND,CAMBRIDGE ST,MA,SUFFOLK,02114,42.36162,-71.06272,42.36128,-71.06285,0.024407,1.0,America/New_York,P1.11,USA,1172,4,N,3,9271,1,,4,,1,1,,17472,575,138,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,4,17472,575,138
129N04191,MA-3,SOUTHBOUND,DERBY ST/EXIT 15,MA,PLYMOUTH,02043,42.1785,-70.91584,42.17645,-70.91332,0.191565,13.0,America/New_York,P1.11,USA,68,2,N,2,9271,6,1,4,3,4,1,3,102987,3129,1158,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,51494,1565,579
129N04190,MA-3,SOUTHBOUND,MA-228/HINGHAM ST/EXIT 14,MA,PLYMOUTH,02370,42.16785,-70.8988,42.16655,-70.89531,0.19999,15.0,America/New_York,P1.11,USA,68,2,N,2,9271,6,1,4,3,4,1,3,93663,2617,1040,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,46832,1309,520
129+04873,US-3/RT-2,NORTHBOUND,MOUNT AUBURN ST,MA,MIDDLESEX,02138,42.37335,-71.13479,42.37434,-71.13666,0.118197,1.0,America/New_York,P1.11,USA,142,3,N,3,9271,2,,4,3,3,1,3,15205,698,165,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,7603,349,83
129+04874,US-3/RT-2,NORTHBOUND,BRATTLE ST,MA,MIDDLESEX,02138,42.37484,-71.13798,42.37616,-71.14076,0.170503,3.0,America/New_York,P1.11,USA,142,3,N,3,9271,2,,2,3,3,1,3,14883,684,162,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7442,342,81
129+04875,US-3/RT-2,NORTHBOUND,MA-16/HURON AVE,MA,MIDDLESEX,02138,42.37616,-71.14076,42.37999,-71.14453,0.350117,4.0,America/New_York,P1.11,USA,142,3,N,3,9271,2,,2,3,3,1,3,14526,666,157,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7263,333,79
129+04870,MA-16,EASTBOUND,MA-16/MYSTIC VALLEY PKWY,MA,MIDDLESEX,02155,42.41689,-71.11051,42.41643,-71.1091,0.078655,66.0,America/New_York,P1.11,USA,141,2,N,3,9271,2,1,3,16,4,1,16,4904,226,54,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1.5,2452,113,27
129+04871,MA-16,EASTBOUND,I-93,MA,MIDDLESEX,02155,42.4156,-71.10811,42.41545,-71.10785,0.016828,67.0,America/New_York,P1.11,USA,141,4,N,3,9271,1,,2,16,4,1,16,6018,277,66,1,99,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,6018,277,66
129+04869,MA-16,EASTBOUND,MA-38/MAIN ST,MA,MIDDLESEX,02155,42.41909,-71.11793,42.41782,-71.11219,0.315086,64.0,America/New_York,P1.11,USA,141,2,N,3,9271,2,1,2,16,4,1,16,11997,550,130,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5999,275,65
129+04865,MA-16,EASTBOUND,BROADWAY,MA,MIDDLESEX,02140,42.40093,-71.136,42.4069,-71.13356,0.447634,59.0,America/New_York,P1.11,USA,141,2,N,3,9271,2,,4,16,4,1,16,22628,1042,249,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,11314,521,125
129+04866,MA-16,EASTBOUND,POWDER HOUSE BLVD,MA,MIDDLESEX,02144,42.4069,-71.13356,42.40837,-71.13092,0.175275,60.0,America/New_York,P1.11,USA,141,2,N,3,9271,2,,4,16,4,1,16,22659,1042,249,1,99,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,11330,521,125
129N08558,N WASHINGTON ST,SOUTHBOUND,NEW CHARDON ST,MA,SUFFOLK,02114,42.36513,-71.05837,42.3646,-71.05837,0.036612,3.0,America/New_York,P1.11,USA,693,4,N,3,9271,2,,4,,1,1,,35523,1634,391,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,17762,817,196
129+04867,MA-16,EASTBOUND,BOSTON AVE,MA,MIDDLESEX,02144,42.409,-71.13042,42.41659,-71.12942,0.559971,62.0,America/New_York,P1.11,USA,141,2,N,3,9271,2,,4,16,4,1,16,22703,1044,249,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,11352,522,125
129N08557,PRISON POINT BRG,SOUTHBOUND,NEW RUTHERFORD AVE,MA,SUFFOLK,02129,42.37421,-71.06799,42.37407,-71.06842,0.023981,1.0,America/New_York,P1.11,USA,692,3,N,3,9271,6,1,4,93,1,1,,28664,1314,355,1,100,,,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,14332,657,178
129+04868,MA-16,EASTBOUND,MA-38/WINTHROP ST,MA,MIDDLESEX,02155,42.41659,-71.12942,42.41909,-71.11793,0.653701,63.0,America/New_York,P1.11,USA,141,2,N,3,9271,2,1,2,16,4,1,16,22757,1046,249,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,11379,523,125
129N08556,PRISON POINT BRG,SOUTHBOUND,CHARLESTOWN AVE/JOHN F GILMORE BRG,MA,SUFFOLK,02129,42.37389,-71.06892,42.37227,-71.07059,0.143328,1.5,America/New_York,P1.11,USA,692,3,N,3,9271,6,1,4,,1,1,,28451,1306,350,1,70,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,14226,653,175
129N08555,JOHN F GILMORE BRG,SOUTHBOUND,PRISON POINT BRG,MA,MIDDLESEX,02141,42.37227,-71.07059,42.36992,-71.07257,0.191266,1.5,America/New_York,P3.2,USA,691,3,N,3,9271,2,1,4,,1,1,,28358,1304,312,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,14179,652,156
129N10865,PLEASANT ST,WESTBOUND,LEXINGTON ST/BURLINGTON ST,MA,MIDDLESEX,01801,42.47694,-71.16219,42.47694,-71.16252,0.016813,3.0,America/New_York,P1.11,USA,1184,4,N,3,9271,2,,2,,1,1,,9742,448,107,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4871,224,54
129N08554,JOHN F GILMORE BRG,SOUTHBOUND,MA-28/CHARLES ST,MA,MIDDLESEX,02141,42.36931,-71.07313,42.3692,-71.07322,0.008879,2.0,America/New_York,P1.11,USA,691,3,N,3,9271,6,1,5,,1,1,,28416,1305,318,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2.5,14208,653,159
129N10866,PLEASANT ST,WESTBOUND,MA-38/MAIN ST,MA,MIDDLESEX,01801,42.47956,-71.15293,42.47933,-71.15332,0.02546,1.0,America/New_York,P1.11,USA,1184,4,N,3,9271,2,,2,,1,1,,16808,672,199,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8404,336,100
129N08553,EDWIN H LAND BLVD,SOUTHBOUND,MA-28/CHARLES ST,MA,MIDDLESEX,02141,42.3692,-71.07322,42.36882,-71.07362,0.033254,1.0,America/New_York,P1.11,USA,690,3,N,3,9271,6,1,5,,1,1,,28320,1302,312,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2.5,14160,651,156
129N08552,EDWIN H LAND BLVD,SOUTHBOUND,CAMBRIDGE PKY/1ST ST,MA,MIDDLESEX,02142,42.36348,-71.07858,42.36279,-71.07875,0.04845,1.5,America/New_York,P1.11,USA,690,3,N,3,9271,6,1,4,,1,1,,54971,2525,604,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,27486,1263,302
129-04638,MA-2,EASTBOUND,I-495,MA,MIDDLESEX,01460,42.52278,-71.51272,42.52252,-71.51215,0.034139,76.0,America/New_York,P1.11,USA,110,2,N,2,9271,2,,4,2,4,1,2,40677,1633,3280,1,100,,,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,20339,817,1640
129N04193,MA-3,SOUTHBOUND,UNION ST/EXIT 17,MA,NORFOLK,02184,42.21384,-70.99706,42.20611,-70.99353,0.58203,9.0,America/New_York,P1.11,USA,68,2,N,2,9271,6,1,6,3,4,1,3,105180,3268,1083,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,52590,1634,542
129-04639,MA-2,EASTBOUND,TAYLOR ST/EXIT 39,MA,WORCESTER,01451,42.52358,-71.57922,42.52453,-71.51649,3.313432,74.0,America/New_York,P1.11,USA,110,2,N,2,9271,2,1,4,2,4,1,2,40954,1596,3836,1,100,,,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,20477,798,1918
129N04192,MA-3,SOUTHBOUND,MA-18/MAIN ST/EXIT 16,MA,NORFOLK,02188,42.19572,-70.95947,42.19307,-70.95074,0.48356,11.0,America/New_York,P1.11,USA,68,2,N,2,9271,6,1,6,3,4,1,3,113863,3145,1169,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,56932,1573,585
129N04195,MA-3,SOUTHBOUND,I-93,MA,NORFOLK,02184,42.22701,-71.01361,42.22713,-71.01325,0.0202,5.0,America/New_York,P1.11,USA,68,2,N,2,9271,6,,6,3,4,1,3,390,11,5,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,195,6,3
129N10867,PLEASANT ST,WESTBOUND,RT-28/MAIN ST,MA,MIDDLESEX,02180,42.48174,-71.09976,42.48168,-71.10018,0.021809,1.0,America/New_York,P1.11,USA,1185,4,N,3,9271,2,,2,,1,1,,24946,972,274,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,12473,486,137
129N04194,MA-3,SOUTHBOUND,THOMAS E BURGIN PKWY/EXIT 19,MA,NORFOLK,02184,42.2273,-71.01276,42.22577,-71.00497,0.445707,7.0,America/New_York,P1.11,USA,68,2,N,2,9271,6,1,6,3,4,1,3,20627,577,215,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,10314,289,108
129N10861,PLAYSTEAD RD,SOUTHBOUND,RT-60/HIGH ST,MA,MIDDLESEX,02155,42.42134,-71.13258,42.42118,-71.13246,0.012634,1.0,America/New_York,P1.11,USA,1182,4,N,3,9271,2,,2,60,4,1,60,15739,725,173,1,68,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7870,363,87
129N10860,PINE ST,SOUTHBOUND,RT-62/MAPLE ST,MA,ESSEX,01923,42.57236,-70.95198,42.5722,-70.95192,0.011467,1.5,America/New_York,P1.11,USA,1181,4,N,3,9271,2,,2,62,4,1,62,9240,148,26,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4620,74,13
129+04864,MA-16,EASTBOUND,US-3/MA-2A/MASSACHUSETTS AVE,MA,MIDDLESEX,02140,42.39845,-71.1412,42.40093,-71.136,0.336849,58.0,America/New_York,P1.11,USA,141,2,N,3,9271,2,1,2,3,3,1,3,12073,554,131,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6037,277,66
129+04854,MA-9,EASTBOUND,JAMAICAWAY/RIVERWAY,MA,SUFFOLK,02115,42.33177,-71.11356,42.33183,-71.11269,0.044654,122.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,1,6,9,4,1,9,40664,1872,448,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,20332,936,224
129+04855,MA-9,EASTBOUND,HUNTINGTON AVE,MA,SUFFOLK,02115,42.33183,-71.11269,42.33203,-71.1121,0.033841,123.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,,6,9,4,1,9,40664,1872,448,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,20332,936,224
129+04856,MA-9,EASTBOUND,FRANCIS ST/TREMONT ST,MA,SUFFOLK,02115,42.33203,-71.1121,42.33415,-71.10479,0.416983,124.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,,2,9,4,1,9,40664,1872,448,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,20332,936,224
129+04857,MA-9,EASTBOUND,LOUIS PRANG ST/RUGGLES ST,MA,SUFFOLK,02115,42.33415,-71.10479,42.33763,-71.09548,0.533564,125.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,,4,9,4,1,9,40664,1872,448,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,20332,936,224
129N08541,MARTHA RD,EASTBOUND,RT-28/RT-3/CHARLES ST,MA,SUFFOLK,02114,42.3664,-71.06754,42.36619,-71.0671,0.02779,1.0,America/New_York,P1.11,USA,685,4,N,3,9271,6,1,4,3,4,1,3,20893,585,188,1,95,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,10447,293,94
129N10856,PEARL ST,SOUTHBOUND,ANDREW P MCARDLE BRG,MA,SUFFOLK,02150,42.38697,-71.03921,42.38678,-71.03927,0.013477,1.0,America/New_York,P1.11,USA,1180,4,N,3,9271,2,1,2,,1,1,,18524,720,202,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,9262,360,101
129+14212,MA-3A,NORTHBOUND,FORE RIVER BRIDGE,MA,NORFOLK,02191,42.24443,-70.94008,42.24419,-70.96516,1.320649,46.0,America/New_York,P3.2,USA,598,3,N,3,9271,2,1,4,3,4,1,3A,28685,1307,305,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,14343,654,153
129N10857,PEARL ST,SOUTHBOUND,PARK ST,MA,SUFFOLK,02150,42.38979,-71.03759,42.38962,-71.03756,0.012175,1.0,America/New_York,P1.11,USA,1180,4,N,3,9271,6,,2,,1,1,,10683,415,116,1,86,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5342,208,58
129+14217,I-93,NORTHBOUND,I-93 HOV,MA,MIDDLESEX,02145,42.39453,-71.08676,42.39882,-71.09249,0.416392,58.0,America/New_York,P1.3,USA,65,2,N,1,9271,2,1,7,93,2,1,93,126392,3789,5150,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3.5,63196,1895,2575
129+14215,US-20,EASTBOUND,SOLDIERS FIELD RD,MA,MIDDLESEX,02472,42.36524,-71.1843,42.35855,-71.16004,1.355862,399.0,America/New_York,P1.8,USA,404,3,N,3,9271,2,1,2,20,3,1,20,17187,782,184,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8594,391,92
129+04853,MA-9,EASTBOUND,RIVER RD/RIVERWAY/POND AVE,MA,NORFOLK,02445,42.33176,-71.1148,42.33176,-71.11381,0.050557,121.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,1,6,9,4,1,9,40664,1872,448,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,20332,936,224
129N08575,MYSTIC AVE,SOUTHBOUND,DORRANCE ST,MA,MIDDLESEX,02145,42.38692,-71.07888,42.38656,-71.07857,0.029473,2.5,America/New_York,P1.11,USA,697,4,N,4,9271,1,1,2,38,4,1,38,6501,,,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,6501,,
129+14224,MA-1A,NORTHBOUND,GENERAL EDWARDS BRIDGE,MA,SUFFOLK,02151,42.44198,-70.96677,42.44217,-70.96667,0.01408,41.0,America/New_York,P3.2,USA,501,4,N,3,9271,2,,4,1,4,1,1A,40303,1855,443,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,20152,928,222
129-04614,I-290,WESTBOUND,SOLOMON POND RD/EXIT 25,MA,MIDDLESEX,01752,42.36173,-71.59583,42.34898,-71.62054,1.544231,2.0,America/New_York,P1.3,USA,112,2,N,1,9271,6,1,6,290,2,1,290,67469,1540,3832,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,33735,770,1916
129N08571,MAFFA WAY,SOUTHBOUND,BROADWAY,MA,SUFFOLK,02129,42.38579,-71.0774,42.38576,-71.07729,0.005983,1.5,America/New_York,P1.11,USA,695,3,N,3,9271,1,1,3,38,1,1,38,18443,937,264,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,18443,937,264
129N08570,MAFFA WAY,SOUTHBOUND,CAMBRIDGE ST,MA,SUFFOLK,02129,42.38427,-71.07462,42.38397,-71.074,0.037942,1.5,America/New_York,P1.11,USA,695,3,N,3,9271,1,,3,38,4,1,38,41494,755,211,1,56,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,41494,755,211
129P11520,WASHINGTON ST,EASTBOUND,LYNN ST/LYNNFIELD ST,MA,ESSEX,01960,42.51788,-70.9433,42.51828,-70.94285,0.035896,2.5,America/New_York,P1.11,USA,1396,4,N,3,9271,2,,2,,1,1,,8660,399,96,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4330,200,48
129N10880,PURCHASE ST,SOUTHBOUND,HIGH ST,MA,SUFFOLK,02110,42.3567,-71.05149,42.35658,-71.05149,0.00829,1.5,America/New_York,P1.11,USA,1190,4,N,3,9271,1,,5,,1,1,,18212,838,200,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,5,18212,838,200
129+14226,MA-1A,NORTHBOUND,MA-107/BRIDGE STREET BYP/ESSEX BRIDGE,MA,ESSEX,01970,42.52674,-70.89109,42.53642,-70.88763,0.716632,53.0,America/New_York,P3.2,USA,501,3,N,3,9271,2,,2,1,4,1,1A,14549,669,160,1,20,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7275,335,80
129N09895,MA-135,EASTBOUND,I-95/MA-128,MA,NORFOLK,02026,42.2656,-71.20998,42.26372,-71.20459,0.307597,26.0,America/New_York,P1.3,USA,874,4,N,3,9271,2,,2,135,4,1,135,15345,705,168,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7673,353,84
129+04840,MA-9,EASTBOUND,HIGH ST/WALNUT ST/WASHINGTON ST,MA,NORFOLK,02445,42.33005,-71.12606,42.33154,-71.11767,0.441322,118.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,,4,9,4,1,9,40664,1872,448,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,20332,936,224
129N09899,MA-135,EASTBOUND,BROOK ST,MA,NORFOLK,02482,42.29507,-71.27536,42.29451,-71.27495,0.044382,21.5,America/New_York,P1.11,USA,874,4,N,3,9271,2,,2,135,4,1,135,9382,430,102,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4691,215,51
129+04841,MA-9,EASTBOUND,BROOKLINE AVE,MA,NORFOLK,02445,42.33158,-71.11725,42.33176,-71.1148,0.125962,120.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,,6,9,4,1,9,39503,1872,448,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,19752,936,224
129N16182,I-93,SOUTHBOUND,ATLANTIC AVE,MA,MIDDLESEX,01801,42.52392,-71.13529,42.51765,-71.13144,0.478178,124.5,America/New_York,P1.3,USA,65,1,N,1,9271,6,,8,93,2,1,93,135833,4046,5398,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,4,67917,2023,2699
129+04836,MA-9,EASTBOUND,HAMMOND ST,MA,NORFOLK,02467,42.32166,-71.17044,42.32347,-71.16392,0.35606,113.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,1,4,9,4,1,9,40664,1872,448,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,20332,936,224
129+04837,MA-9,EASTBOUND,HEATH ST/CHESTNUT HILL AVE,MA,NORFOLK,02467,42.32347,-71.16392,42.32634,-71.14255,1.136306,114.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,,4,9,4,1,9,40664,1872,448,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,20332,936,224
129+04838,MA-9,EASTBOUND,LEE ST,MA,NORFOLK,02445,42.32635,-71.14227,42.32656,-71.14097,0.068155,116.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,,4,9,4,1,9,40664,1872,448,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,20332,936,224
129+04839,MA-9,EASTBOUND,CYPRESS ST,MA,NORFOLK,02445,42.32656,-71.14097,42.33005,-71.12606,0.803641,117.0,America/New_York,P1.11,USA,136,3,N,3,9271,2,,4,9,4,1,9,40664,1872,448,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,20332,936,224
